"18 Lønninger / personaleomkostninger "; 0,5; 0,7; 0,7; 0,7; 0,7; 0,7
"22 Andre ordinære driftsomkostninger "; 0,2; 0,2; 0,2; 0,2; 0,2; 0,2
"033 Statsrevisorerne og Rigsrevisionen "; 241,4; 245,7; 259,2; 259,6; 259,6; 259,6
"0331 Statsrevisorerne og Rigsrevisionen "; 241,4; 245,7; 259,2; 259,6; 259,6; 259,6
"033101 Statsrevisorerne "; 6,1; 6,1; 6,3; 6,3; 6,3; 6,3
"03310110 Almindelig virksomhed "; 6,1; 6,1; 6,3; 6,3; 6,3; 6,3
"18 Lønninger / personaleomkostninger "; 3,0; 2,8; 3,5; 3,4; 3,4; 3,4
"22 Andre ordinære driftsomkostninger "; 1,0; 1,1; -0,2; 0,6; 0,6; 0,6
"44 Tilskud til personer "; 2,1; 2,2; 3,0; 2,3; 2,3; 2,3
"033111 Rigsrevisionen "; 235,3; 239,6; 252,9; 253,3; 253,3; 253,3
"03311110 Almindelig virksomhed "; 235,3; 239,6; 252,9; 253,3; 253,3; 253,3
"11 Salg af varer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 15,1; 14,9; 15,1; 15,1; 15,1; 15,1
"17 Internt statsligt køb af varer og tjenester "; 1,2; 1,1; 1,1; 1,1; 1,1; 1,1
"18 Lønninger / personaleomkostninger "; 191,2; 193,1; 205,9; 206,3; 206,3; 206,3
"20 Af- og nedskrivninger "; 3,4; 3,3; 3,3; 3,3; 3,3; 3,3
"21 Andre driftsindtægter "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 27,6; 26,9; 27,2; 27,2; 27,2; 27,2
"26 Finansielle omkostninger "; 0,3; 0,3; 0,3; 0,3; 0,3; 0,3
"74 Fri egenkapital (budget. af årets resultat) "; -3,5; 0,0; 0,0; 0,0; 0,0; 0,0
"034 Folketingets pensioner "; 94,0; 99,0; 105,3; 107,4; 107,4; 107,4
"0341 Folketingets pensioner "; 94,0; 99,0; 105,3; 107,4; 107,4; 107,4
"034101 Folketingets pensioner "; 94,0; 99,0; 105,3; 107,4; 107,4; 107,4
"03410110 Folketingets medlemspensioner "; 62,3; 66,1; 70,5; 73,1; 73,1; 73,1
"44 Tilskud til personer "; 62,3; 66,1; 70,5; 73,1; 73,1; 73,1
"03410130 Folketingets Administrations pensioner "; 19,4; 21,0; 20,9; 21,8; 21,8; 21,8
"34 Øvrige overførselsindtægter "; -1,6; -1,6; -1,5; -1,6; -1,6; -1,6
"44 Tilskud til personer "; 21,0; 22,6; 22,4; 23,4; 23,4; 23,4
"03410140 Folketingets Ombudsmands pensioner "; 1,0; 0,6; 1,1; 0,7; 0,7; 0,7
"34 Øvrige overførselsindtægter "; -1,8; -1,9; -2,0; -2,0; -2,0; -2,0
"44 Tilskud til personer "; 2,8; 2,5; 3,1; 2,7; 2,7; 2,7
"03410150 Statsrevisorernes pensioner "; 1,5; 1,5; 1,6; 1,6; 1,6; 1,6
"44 Tilskud til personer "; 1,5; 1,5; 1,6; 1,6; 1,6; 1,6
"03410160 Rigsrevisionens pensioner "; 9,8; 9,8; 11,2; 10,2; 10,2; 10,2
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"34 Øvrige overførselsindtægter "; -1,0; -1,3; -0,8; -1,4; -1,4; -1,4
"44 Tilskud til personer "; 10,8; 11,1; 12,0; 11,6; 11,6; 11,6
"05 Statsministeriet "; 151,2; 157,2; 180,6; 170,4; 169,7; 168,9
"051 Fællesudgifter "; 151,2; 157,2; 180,6; 170,4; 169,7; 168,9
"0511 Centralstyrelsen "; 128,5; 131,6; 147,6; 137,4; 136,7; 135,9
"051101 Departementet "; 128,5; 131,6; 147,6; 137,4; 136,7; 135,9
"05110110 Almindelig virksomhed "; 128,5; 131,6; 147,6; 137,4; 136,7; 135,9
"11 Salg af varer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 8,6; 8,9; 8,7; 8,7; 8,7; 8,7
"17 Internt statsligt køb af varer og tjenester "; 9,7; 13,2; 11,6; 11,6; 11,6; 11,6
"18 Lønninger / personaleomkostninger "; 84,6; 91,9; 96,2; 95,9; 95,6; 95,3
"20 Af- og nedskrivninger "; 1,2; 1,3; 1,2; 1,2; 1,2; 1,2
"21 Andre driftsindtægter "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 21,4; 16,2; 29,8; 19,9; 19,5; 19,0
"26 Finansielle omkostninger "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"74 Fri egenkapital (budget. af årets resultat) "; 3,2; 0,0; 0,0; 0,0; 0,0; 0,0
"0512 Grønland og Færøerne "; 22,7; 25,6; 33,0; 33,0; 33,0; 33,0
"051203 Rigsombudsmanden i Grønland "; 12,7; 15,4; 17,4; 17,4; 17,4; 17,4
"05120310 Almindelig virksomhed "; 12,7; 15,4; 17,4; 17,4; 17,4; 17,4
"11 Salg af varer "; -0,1; -0,2; -0,1; -0,1; -0,1; -0,1
"13 Kontrolafgifter og gebyrer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 2,1; 2,8; 2,6; 2,6; 2,6; 2,6
"17 Internt statsligt køb af varer og tjenester "; 1,6; 0,5; 0,6; 0,6; 0,6; 0,6
"18 Lønninger / personaleomkostninger "; 6,5; 9,1; 10,9; 10,9; 10,9; 10,9
"20 Af- og nedskrivninger "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"21 Andre driftsindtægter "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 4,8; 3,1; 3,3; 3,3; 3,3; 3,3
"26 Finansielle omkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; -2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"051204 Oversættelser hos Rigsombudsmanden i Grønland "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"05120410 Oversættelser hos Rigsombudsmanden i Grønland"; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"051251 Rigsombudsmanden på Færøerne "; 10,0; 10,2; 12,6; 12,6; 12,6; 12,6
"05125110 Almindelig virksomhed "; 10,0; 10,2; 12,6; 12,6; 12,6; 12,6
"11 Salg af varer "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"13 Kontrolafgifter og gebyrer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 1,2; 1,3; 1,3; 1,3; 1,3; 1,3
"17 Internt statsligt køb af varer og tjenester "; 0,5; 0,5; 0,6; 0,6; 0,6; 0,6
"18 Lønninger / personaleomkostninger "; 5,6; 6,1; 8,2; 8,2; 8,2; 8,2
"20 Af- og nedskrivninger "; 0,1; 0,2; 0,2; 0,1; 0,1; 0,1
"21 Andre driftsindtægter "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 2,6; 2,2; 2,4; 2,5; 2,5; 2,5
"26 Finansielle omkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06 Udenrigsministeriet "; 17947,0; 22154,7; 21601,1; 20795,1; 20951,6; 20316,8
"061 Udenrigstjenesten mv. "; 2588,8; 3194,6; 3491,6; 3549,8; 3629,0; 2941,1
"0611 Udenrigstjenesten mv. "; 2588,8; 3194,6; 3491,6; 3549,8; 3629,0; 2941,1
"061101 Udenrigstjenesten "; 2373,2; 2650,9; 2736,4; 2774,2; 2824,3; 2582,1
"06110111 Almindelig virksomhed "; 867,8; 1060,2; 948,1; 950,8; 964,0; 875,5
"11 Salg af varer "; -1,6; 0,0; -1,5; -1,3; -1,3; -1,3
"12 Internt st. salg af varer og tjenesteydelser "; -32,0; -40,0; -27,4; -27,1; -26,7; -26,7
"13 Kontrolafgifter og gebyrer "; -12,0; -21,7; -60,8; -62,1; -63,5; -63,5
"16 Husleje, leje af arealer,leasing "; 59,3; 115,8; 73,7; 74,1; 75,2; 70,5
"17 Internt statsligt køb af varer og tjenester "; 107,7; 30,0; 132,2; 133,0; 134,8; 126,4
"18 Lønninger / personaleomkostninger "; 960,8; 624,1; 684,8; 680,2; 682,2; 626,3
"20 Af- og nedskrivninger "; 22,4; 10,7; 27,4; 27,5; 27,9; 26,2
"21 Andre driftsindtægter "; -47,1; -5,3; -35,8; -39,4; -43,5; -43,5
"22 Andre ordinære driftsomkostninger "; 332,0; 476,2; 213,9; 207,3; 208,6; 190,5
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 75,3; -15,7; 91,8; 92,3; 93,6; 87,7
"29 Ekstraordinære omkostninger "; 0,6; 0,0; 0,7; 0,7; 0,7; 0,7
"33 Interne statslige overførselsindtægter "; -117,5; -103,4; -151,6; -135,1; -124,8; -118,5
"41 Overførselsudgifter til EU og øvrige udland "; 0,0; 0,1; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 0,7; 0,7; 0,8; 0,8; 0,9; 0,8
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; -11,3; -0,1; -0,1; -0,1; -0,1
"74 Fri egenkapital (budget. af årets resultat) "; -480,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06110112 Repræsentationer i Europa "; 532,9; 581,6; 699,9; 691,6; 702,8; 643,7
"11 Salg af varer "; -55,8; -45,1; -47,1; -46,5; -45,9; -45,9
"12 Internt st. salg af varer og tjenesteydelser "; -6,4; 0,0; -5,2; -5,2; -5,1; -5,1
"13 Kontrolafgifter og gebyrer "; -31,7; -27,7; -26,7; -26,4; -26,1; -26,1
"16 Husleje, leje af arealer,leasing "; 101,0; 71,1; 124,0; 124,8; 126,5; 118,6
"17 Internt statsligt køb af varer og tjenester "; 0,8; 0,0; 1,0; 1,0; 1,0; 0,9
"18 Lønninger / personaleomkostninger "; 0,0; 192,4; 214,6; 217,8; 220,1; 200,0
"20 Af- og nedskrivninger "; 24,2; 25,8; 29,8; 30,0; 30,4; 28,5
"21 Andre driftsindtægter "; -8,8; -0,1; -7,2; -7,1; -7,0; -7,0
"22 Andre ordinære driftsomkostninger "; 317,3; 318,2; 414,8; 401,3; 407,0; 378,0
"25 Finansielle indtægter "; -0,1; 0,0; -0,1; -0,1; -0,1; -0,1
"26 Finansielle omkostninger "; 0,0; 39,1; 0,0; 0,0; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 1,5; 3,0; 1,9; 1,9; 1,9; 1,8
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 4,9; 0,1; 0,1; 0,1; 0,1
"74 Fri egenkapital (budget. af årets resultat) "; 189,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06110113 Rep. i Nordamerika og Latinamerika "; 237,5; 245,9; 347,3; 361,7; 367,2; 340,6
"11 Salg af varer "; -29,6; -33,5; -25,2; -24,9; -24,6; -24,6
"12 Internt st. salg af varer og tjenesteydelser "; -3,5; 0,0; -2,9; -2,9; -2,8; -2,8
"13 Kontrolafgifter og gebyrer "; -11,8; -11,8; -10,1; -10,0; -9,9; -9,9
"16 Husleje, leje af arealer,leasing "; 58,8; 37,0; 72,1; 72,5; 73,5; 68,9
"17 Internt statsligt køb af varer og tjenester "; 0,1; 0,0; 0,2; 0,2; 0,2; 0,2
"18 Lønninger / personaleomkostninger "; 0,0; 66,2; 76,1; 78,7; 78,6; 72,8
"20 Af- og nedskrivninger "; 10,1; 10,9; 12,4; 12,4; 12,6; 11,8
"21 Andre driftsindtægter "; -7,6; 0,0; -6,2; -6,2; -6,1; -6,1
"22 Andre ordinære driftsomkostninger "; 191,8; 163,5; 230,4; 241,4; 245,2; 229,8
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 0,0; 11,3; 0,0; 0,0; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 0,4; 0,8; 0,5; 0,5; 0,5; 0,5
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 1,5; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 28,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06110114 Repræsentationer i Afrika "; 287,7; 310,6; 300,8; 309,7; 317,7; 289,6
"11 Salg af varer "; -8,2; -11,3; -7,0; -6,9; -6,9; -6,9
"12 Internt st. salg af varer og tjenesteydelser "; -0,7; 0,0; -0,6; -0,6; -0,6; -0,6
"13 Kontrolafgifter og gebyrer "; -10,2; -9,2; -8,7; -8,6; -8,5; -8,5
"16 Husleje, leje af arealer,leasing "; 37,7; 31,2; 46,4; 46,7; 47,3; 44,4
"18 Lønninger / personaleomkostninger "; 0,1; 67,6; 79,6; 86,5; 90,7; 78,2
"20 Af- og nedskrivninger "; 8,4; 9,2; 10,4; 10,4; 10,6; 9,9
"21 Andre driftsindtægter "; -2,7; -0,1; -2,2; -2,2; -2,2; -2,2
"22 Andre ordinære driftsomkostninger "; 143,8; 218,6; 181,5; 183,0; 185,9; 174,0
"25 Finansielle indtægter "; -0,2; 0,0; -0,2; -0,2; -0,2; -0,2
"26 Finansielle omkostninger "; 0,0; 3,9; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 1,3; 0,3; 1,6; 1,6; 1,6; 1,5
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 0,4; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 118,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06110115 Repræsentationer i Asien og Oceanien "; 447,3; 452,6; 440,3; 460,4; 472,6; 432,7
"11 Salg af varer "; -45,3; -55,3; -38,7; -38,3; -37,8; -37,8
"12 Internt st. salg af varer og tjenesteydelser "; -2,9; 0,0; -2,4; -2,4; -2,3; -2,3
"13 Kontrolafgifter og gebyrer "; -85,0; -72,6; -71,7; -70,9; -70,0; -70,0
"16 Husleje, leje af arealer,leasing "; 86,5; 75,5; 106,4; 107,0; 108,5; 101,7
"17 Internt statsligt køb af varer og tjenester "; 0,1; 0,0; 0,1; 0,1; 0,1; 0,1
"18 Lønninger / personaleomkostninger "; 0,0; 111,2; 120,7; 123,8; 127,4; 117,6
"20 Af- og nedskrivninger "; 18,6; 18,4; 22,9; 23,1; 23,4; 21,9
"21 Andre driftsindtægter "; -9,9; -0,3; -16,8; -16,6; -16,3; -16,3
"22 Andre ordinære driftsomkostninger "; 268,6; 331,9; 316,9; 331,6; 336,6; 315,0
"25 Finansielle indtægter "; -0,2; 0,0; -0,2; -0,2; -0,2; -0,2
"26 Finansielle omkostninger "; 0,0; 36,4; 0,0; 0,0; 0,0; 0,0
"33 Interne statslige overførselsindtægter "; -10,6; 0,0; 0,0; 0,0; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 2,4; 2,9; 3,0; 3,1; 3,1; 2,9
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 4,5; 0,1; 0,1; 0,1; 0,1
"74 Fri egenkapital (budget. af årets resultat) "; 224,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"11 Salg af varer "; -4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 4,8; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 9,5; 1,5; 13,2; 13,2; 6,5; 1,1
"21 Andre driftsindtægter "; -104,6; -33,9; -35,9; -32,3; -15,4; -4,7
"22 Andre ordinære driftsomkostninger "; 86,6; 32,4; 22,7; 19,1; 8,9; 3,6
"33 Interne statslige overførselsindtægter "; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"41 Overførselsudgifter til EU og øvrige udland "; 7,9; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061102 Reg. fællesudgifter vedr. EU-formandskabet "; 0,0; 7,8; 365,4; 0,0; 0,0; 0,0
"06110210 Fællesudgifter "; 0,0; 7,8; 365,4; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 0,0; 7,8; 365,4; 0,0; 0,0; 0,0
"061106 Renteindtægt af diverse tilgodehavender "; -8,7; -4,0; -4,0; -4,0; -4,0; -4,0
"06110610 Renteindtægt af diverse tilgodehavender "; -8,7; -4,0; -4,0; -4,0; -4,0; -4,0
"25 Finansielle indtægter "; -8,7; -4,0; -4,0; -4,0; -4,0; -4,0
"061113 Institut for Menneskerettigheder "; 44,3; 46,5; 44,1; 42,5; 42,5; 41,7
"06111310 Institut for Menneskerettigheder "; 44,3; 46,5; 44,1; 42,5; 42,5; 41,7
"46 Tilskud til anden virks. og invest.tilskud "; 44,3; 46,5; 44,1; 42,5; 42,5; 41,7
"061114 Dansk Institut for Internationale Studier "; 30,6; 27,5; 31,3; 25,8; 25,8; 25,2
"06111410 Dansk Institut for Internationale Studier "; 30,6; 27,5; 31,3; 25,8; 25,8; 25,2
"33 Interne statslige overførselsindtægter "; -3,7; -0,9; 0,0; 0,0; 0,0; 0,0
"46 Tilskud til anden virks. og invest.tilskud "; 34,3; 28,4; 31,3; 25,8; 25,8; 25,2
"061115 Ikke-lovbundne tilskud "; 29,0; 39,0; 63,2; 37,6; 36,2; 36,2
"06111510 Tilskud til oplysningsarbejde mv. "; 5,3; 7,5; 28,9; 5,4; 4,8; 4,8
"46 Tilskud til anden virks. og invest.tilskud "; 5,3; 7,5; 28,9; 5,4; 4,8; 4,8
"06111520 Tilskud til internationale institutioner "; 7,3; 14,7; 17,1; 15,0; 14,2; 14,2
"41 Overførselsudgifter til EU og øvrige udland "; 4,0; 10,0; 10,0; 9,8; 9,8; 9,8
"46 Tilskud til anden virks. og invest.tilskud "; 3,3; 4,7; 7,1; 5,2; 4,4; 4,4
"06111530 Int. presseindsatser "; 2,1; 2,1; 2,3; 2,3; 2,3; 2,3
"46 Tilskud til anden virks. og invest.tilskud "; 2,1; 2,1; 2,3; 2,3; 2,3; 2,3
"06111540 Freds- og Stabiliseringsfonden "; 14,3; 14,7; 14,9; 14,9; 14,9; 14,9
"46 Tilskud til anden virks. og invest.tilskud "; 14,3; 14,7; 14,9; 14,9; 14,9; 14,9
"061118 Den Europæiske Fredsfacilitet "; 110,4; 415,2; 208,0; 620,2; 608,2; 163,0
"06111810 fredsfacilitet "; 110,4; 415,2; 208,0; 620,2; 608,2; 163,0
"41 Overførselsudgifter til EU og øvrige udland "; 110,4; 415,2; 208,0; 620,2; 608,2; 163,0
"061122 Risikopræmie vedr. statsgarantier og genudlån "; 57,6; 58,9; 95,7; 97,2; 97,2; 97,2
"06112210 Risikopræmie vedr. IFU "; 16,8; 17,5; 16,5; 18,0; 18,0; 18,0
"43 Interne statslige overførselsudgifter "; 16,8; 17,5; 16,5; 18,0; 18,0; 18,0
"06112211 Risikopræmie vedr. statsgaranti til IBRD "; 4,3; 4,5; 4,6; 4,6; 4,6; 4,6
"43 Interne statslige overførselsudgifter "; 4,3; 4,5; 4,6; 4,6; 4,6; 4,6
"06112212 Risikopræmie vedr. statsgaranti til AfDB "; 36,5; 36,9; 74,0; 74,0; 74,0; 74,0
"43 Interne statslige overførselsudgifter "; 36,5; 36,9; 74,0; 74,0; 74,0; 74,0
"06112213 Risikopræmie vedr. statsgaranti til CEB "; 0,0; 0,0; 0,6; 0,6; 0,6; 0,6
"43 Interne statslige overførselsudgifter "; 0,0; 0,0; 0,6; 0,6; 0,6; 0,6
"061137 Afdrag på statslån "; -47,7; -47,2; -48,5; -43,7; -1,2; -0,3
"06113710 Afdrag på statslån til udviklingslande "; -47,7; -47,2; -48,5; -43,7; -1,2; -0,3
"55 Statslige udlån, afgang "; -47,7; -47,2; -48,5; -43,7; -1,2; -0,3
"061179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06117910 Politisk prioriteret opgavebortfald "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 697,4; 627,3; 872,3; 730,1; 736,2; 740,6
"0621 Nordiske formål "; 176,7; 174,5; 191,1; 191,1; 191,1; 191,1
"062101 Nordisk Ministerråd "; 176,7; 174,5; 191,1; 191,1; 191,1; 191,1
"06210110 Nordisk Ministerråd "; 176,7; 174,5; 191,1; 191,1; 191,1; 191,1
"41 Overførselsudgifter til EU og øvrige udland "; 176,7; 174,5; 191,1; 191,1; 191,1; 191,1
"0622 Øvrige internationale organisationer "; 520,7; 452,8; 681,2; 539,0; 545,1; 549,5
"062201 Fredsbevarende operationer "; 233,2; 149,3; 203,0; 203,0; 203,0; 203,0
"06220110 FN's fredsbevarende operationer "; 233,2; 149,3; 203,0; 203,0; 203,0; 203,0
"41 Overførselsudgifter til EU og øvrige udland "; 233,2; 149,3; 203,0; 203,0; 203,0; 203,0
"062203 Øvrige organisationer "; 287,5; 303,6; 331,7; 336,1; 342,2; 346,6
"06220310 Øvrige organisationer "; 287,5; 303,6; 331,7; 336,1; 342,2; 346,6
"41 Overførselsudgifter til EU og øvrige udland "; 287,5; 303,6; 331,7; 336,1; 342,2; 346,6
"062205 Den Europæiske Investeringsbank "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
