"032101 Folketingets Ombudsmand "; 97,8; 106,7; 111,8; 112,9; 112,9; 112,9
"03210110 Almindelig virksomhed "; 97,8; 106,7; 111,8; 112,9; 112,9; 112,9
"11 Salg af varer "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"16 Husleje, leje af arealer,leasing "; 6,6; 7,0; 8,0; 8,0; 8,0; 8,0
"18 Lønninger / personaleomkostninger "; 80,4; 85,7; 87,3; 88,8; 88,8; 88,8
"22 Andre ordinære driftsomkostninger "; 10,9; 14,1; 16,6; 16,2; 16,2; 16,2
"26 Finansielle omkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"03210197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"11 Salg af varer "; -0,7; -0,9; -0,9; -0,9; -0,9; -0,9
"18 Lønninger / personaleomkostninger "; 0,5; 0,7; 0,7; 0,7; 0,7; 0,7
"22 Andre ordinære driftsomkostninger "; 0,2; 0,2; 0,2; 0,2; 0,2; 0,2
"033 Statsrevisorerne og Rigsrevisionen "; 233,2; 241,1; 250,5; 245,7; 250,7; 250,7
"0331 Statsrevisorerne og Rigsrevisionen "; 233,2; 241,1; 250,5; 245,7; 250,7; 250,7
"033101 Statsrevisorerne "; 5,5; 5,8; 6,1; 6,1; 6,1; 6,1
"03310110 Almindelig virksomhed "; 5,5; 5,8; 6,1; 6,1; 6,1; 6,1
"18 Lønninger / personaleomkostninger "; 2,9; 2,7; 3,3; 2,8; 2,8; 2,8
"22 Andre ordinære driftsomkostninger "; 0,5; 1,0; 0,6; 1,1; 1,1; 1,1
"44 Tilskud til personer "; 2,0; 2,1; 2,2; 2,2; 2,2; 2,2
"033111 Rigsrevisionen "; 227,7; 235,3; 244,4; 239,6; 244,6; 244,6
"03311110 Almindelig virksomhed "; 227,7; 235,3; 244,4; 239,6; 244,6; 244,6
"11 Salg af varer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 13,7; 14,1; 14,9; 14,9; 14,9; 14,9
"17 Internt statsligt køb af varer og tjenester "; 1,0; 1,0; 1,1; 1,1; 1,1; 1,1
"18 Lønninger / personaleomkostninger "; 180,5; 191,2; 197,9; 193,1; 198,1; 198,1
"20 Af- og nedskrivninger "; 3,1; 3,1; 3,3; 3,3; 3,3; 3,3
"22 Andre ordinære driftsomkostninger "; 23,5; 25,7; 26,9; 26,9; 26,9; 26,9
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 0,3; 0,2; 0,3; 0,3; 0,3; 0,3
"74 Fri egenkapital (budget. af årets resultat) "; 5,6; 0,0; 0,0; 0,0; 0,0; 0,0
"034 Folketingets pensioner "; 92,2; 98,0; 97,7; 103,1; 103,1; 103,1
"0341 Folketingets pensioner "; 92,2; 98,0; 97,7; 103,1; 103,1; 103,1
"034101 Folketingets pensioner "; 92,2; 98,0; 97,7; 103,1; 103,1; 103,1
"03410110 Folketingets medlemspensioner "; 61,5; 65,6; 66,1; 70,2; 70,2; 70,2
"44 Tilskud til personer "; 61,5; 65,6; 66,1; 70,2; 70,2; 70,2
"03410130 Folketingets Administrations pensioner "; 18,9; 20,9; 20,8; 21,0; 21,0; 21,0
"34 Øvrige overførselsindtægter "; -1,7; -1,5; -1,4; -1,6; -1,6; -1,6
"44 Tilskud til personer "; 20,6; 22,4; 22,2; 22,6; 22,6; 22,6
"03410140 Folketingets Ombudsmands pensioner "; 1,1; 0,6; -1,4; 0,6; 0,6; 0,6
"34 Øvrige overførselsindtægter "; -1,6; -1,8; -4,3; -1,9; -1,9; -1,9
"44 Tilskud til personer "; 2,7; 2,4; 2,9; 2,5; 2,5; 2,5
"03410150 Statsrevisorernes pensioner "; 1,4; 1,5; 1,5; 1,5; 1,5; 1,5
"44 Tilskud til personer "; 1,4; 1,5; 1,5; 1,5; 1,5; 1,5
"03410160 Rigsrevisionens pensioner "; 9,3; 9,4; 10,7; 9,8; 9,8; 9,8
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"34 Øvrige overførselsindtægter "; -1,2; -1,3; -0,9; -1,3; -1,3; -1,3
"44 Tilskud til personer "; 10,6; 10,7; 11,6; 11,1; 11,1; 11,1
"05 Statsministeriet "; 146,6; 149,9; 157,2; 157,4; 156,7; 156,0
"051 Fællesudgifter "; 146,6; 149,9; 157,2; 157,4; 156,7; 156,0
"0511 Centralstyrelsen "; 124,9; 127,2; 131,6; 132,3; 131,8; 131,3
"051101 Departementet "; 124,9; 127,2; 131,6; 132,3; 131,8; 131,3
"05110110 Almindelig virksomhed "; 124,9; 127,2; 131,6; 132,3; 131,8; 131,3
"11 Salg af varer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 7,8; 8,4; 8,9; 8,9; 8,9; 8,9
"17 Internt statsligt køb af varer og tjenester "; 12,0; 13,1; 13,2; 13,2; 13,2; 13,2
"18 Lønninger / personaleomkostninger "; 81,1; 87,7; 91,9; 92,4; 92,1; 91,8
"20 Af- og nedskrivninger "; 1,1; 1,3; 1,3; 1,3; 1,3; 1,3
"22 Andre ordinære driftsomkostninger "; 18,7; 16,5; 16,2; 16,4; 16,2; 16,0
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 0,2; 0,2; 0,1; 0,1; 0,1; 0,1
"74 Fri egenkapital (budget. af årets resultat) "; 4,1; 0,0; 0,0; 0,0; 0,0; 0,0
"0512 Grønland og Færøerne "; 21,7; 22,7; 25,6; 25,1; 24,9; 24,7
"051203 Rigsombudsmanden i Grønland "; 12,9; 12,7; 15,4; 16,0; 15,9; 15,8
"05120310 Almindelig virksomhed "; 12,9; 12,7; 15,4; 16,0; 15,9; 15,8
"11 Salg af varer "; -0,1; -0,2; -0,2; -0,2; -0,2; -0,2
"13 Kontrolafgifter og gebyrer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 2,1; 2,3; 2,8; 2,8; 2,8; 2,8
"17 Internt statsligt køb af varer og tjenester "; 0,6; 0,5; 0,5; 0,5; 0,5; 0,5
"18 Lønninger / personaleomkostninger "; 6,8; 7,1; 9,1; 9,3; 9,3; 9,3
"20 Af- og nedskrivninger "; 0,1; 0,0; 0,1; 0,1; 0,1; 0,1
"22 Andre ordinære driftsomkostninger "; 3,5; 3,0; 3,1; 3,5; 3,4; 3,3
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"051251 Rigsombudsmanden på Færøerne "; 8,8; 10,0; 10,2; 9,1; 9,0; 8,9
"05125110 Almindelig virksomhed "; 8,8; 10,0; 10,2; 9,1; 9,0; 8,9
"11 Salg af varer "; -0,2; -0,2; -0,1; -0,1; -0,1; -0,1
"13 Kontrolafgifter og gebyrer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 1,1; 1,3; 1,3; 1,3; 1,3; 1,3
"17 Internt statsligt køb af varer og tjenester "; 0,4; 0,6; 0,5; 0,5; 0,5; 0,5
"18 Lønninger / personaleomkostninger "; 5,3; 5,9; 6,1; 5,3; 5,3; 5,3
"20 Af- og nedskrivninger "; 0,1; 0,1; 0,2; 0,2; 0,1; 0,1
"22 Andre ordinære driftsomkostninger "; 2,1; 2,3; 2,2; 1,9; 1,9; 1,8
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06 Udenrigsministeriet "; 14667,3; 16757,7; 22192,3; 20733,2; 20529,1; 20644,0
"061 Udenrigstjenesten mv. "; 2472,7; 2635,0; 3088,6; 3191,5; 3204,0; 3291,1
"0611 Udenrigstjenesten mv. "; 2472,7; 2635,0; 3088,6; 3191,5; 3204,0; 3291,1
"061101 Udenrigstjenesten "; 2287,2; 2382,7; 2656,9; 2709,9; 2743,1; 2794,4
"06110111 Almindelig virksomhed "; 885,7; 904,9; 1062,2; 1105,9; 1116,1; 1135,3
"11 Salg af varer "; -9,1; 0,0; 0,0; 0,0; 0,0; 0,0
"12 Internt st. salg af varer og tjenesteydelser "; -31,6; 0,0; -40,0; -40,0; -40,0; -40,0
"13 Kontrolafgifter og gebyrer "; -7,3; -20,8; -21,7; -21,7; -21,7; -21,7
"16 Husleje, leje af arealer,leasing "; 67,2; 109,8; 115,8; 115,8; 115,8; 115,8
"17 Internt statsligt køb af varer og tjenester "; 29,6; 1,5; 30,0; 30,0; 30,0; 30,0
"18 Lønninger / personaleomkostninger "; 595,0; 552,9; 626,2; 645,4; 649,2; 653,9
"20 Af- og nedskrivninger "; 18,3; 48,4; 10,7; 10,7; 10,7; 10,7
"21 Andre driftsindtægter "; -17,2; -5,1; -5,3; -5,3; -5,3; -5,3
"22 Andre ordinære driftsomkostninger "; 388,7; 288,2; 476,1; 496,2; 497,2; 505,8
"25 Finansielle indtægter "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 18,6; 8,3; -15,7; -15,7; -15,7; -15,7
"33 Interne statslige overførselsindtægter "; -110,3; -80,2; -103,4; -99,0; -93,9; -88,0
"41 Overførselsudgifter til EU og øvrige udland "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"43 Interne statslige overførselsudgifter "; 0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 0,5; 0,7; 0,7; 0,7; 0,7; 0,7
"45 Tilskud til erhverv "; 0,0; 0,2; 0,0; 0,0; 0,0; 0,0
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 0,9; -11,3; -11,3; -11,0; -11,0
"74 Fri egenkapital (budget. af årets resultat) "; -57,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06110112 Repræsentationer i Europa "; 483,7; 524,9; 579,9; 594,8; 596,6; 609,7
"11 Salg af varer "; -46,5; -34,7; -45,1; -47,0; -47,0; -47,0
"12 Internt st. salg af varer og tjenesteydelser "; -5,0; 0,0; 0,0; 0,0; 0,0; 0,0
"13 Kontrolafgifter og gebyrer "; -32,5; -26,5; -27,7; -27,7; -27,7; -27,7
"16 Husleje, leje af arealer,leasing "; 92,2; 67,4; 71,1; 71,1; 71,1; 71,1
"17 Internt statsligt køb af varer og tjenester "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 132,0; 173,5; 192,4; 200,4; 202,6; 205,7
"20 Af- og nedskrivninger "; 23,8; 24,5; 25,8; 25,8; 25,8; 25,8
"21 Andre driftsindtægter "; -27,2; -0,1; -0,1; -0,1; -0,1; -0,1
"22 Andre ordinære driftsomkostninger "; 329,7; 274,2; 316,5; 325,3; 324,9; 334,9
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 24,1; 39,1; 39,1; 39,1; 39,1; 39,1
"43 Interne statslige overførselsudgifter "; 1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 1,4; 2,9; 3,0; 3,0; 3,0; 3,0
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 4,6; 4,9; 4,9; 4,9; 4,9
"74 Fri egenkapital (budget. af årets resultat) "; -9,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06110113 Rep. i Nordamerika og Latinamerika "; 225,2; 226,1; 251,5; 251,1; 254,5; 255,8
"11 Salg af varer "; -25,8; -25,9; -33,5; -34,9; -34,9; -34,9
"12 Internt st. salg af varer og tjenesteydelser "; -1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"13 Kontrolafgifter og gebyrer "; -10,1; -11,3; -11,8; -11,8; -11,8; -11,8
"16 Husleje, leje af arealer,leasing "; 43,3; 35,1; 37,0; 37,0; 37,0; 37,0
"17 Internt statsligt køb af varer og tjenester "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 43,7; 60,4; 66,2; 69,4; 70,9; 71,3
"20 Af- og nedskrivninger "; 10,7; 10,3; 10,9; 10,9; 10,9; 10,9
"21 Andre driftsindtægter "; -3,3; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 166,9; 144,0; 169,1; 166,9; 168,8; 169,7
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 10,8; 11,3; 11,3; 11,3; 11,3; 11,3
"44 Tilskud til personer "; 0,4; 0,8; 0,8; 0,8; 0,8; 0,8
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 1,4; 1,5; 1,5; 1,5; 1,5
"74 Fri egenkapital (budget. af årets resultat) "; -10,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06110114 Repræsentationer i Afrika "; 253,4; 285,7; 311,8; 320,3; 333,4; 341,3
"11 Salg af varer "; -9,5; -8,7; -11,3; -11,6; -11,6; -11,6
"12 Internt st. salg af varer og tjenesteydelser "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"13 Kontrolafgifter og gebyrer "; -8,9; -8,8; -9,2; -9,2; -9,2; -9,2
"16 Husleje, leje af arealer,leasing "; 31,0; 29,6; 31,2; 31,2; 31,2; 31,2
"18 Lønninger / personaleomkostninger "; 63,0; 60,9; 67,6; 72,6; 78,4; 82,9
"20 Af- og nedskrivninger "; 8,2; 8,7; 9,2; 9,2; 9,2; 9,2
"21 Andre driftsindtægter "; 0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"22 Andre ordinære driftsomkostninger "; 145,5; 199,5; 219,8; 223,6; 230,9; 234,3
"25 Finansielle indtægter "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 8,3; 3,9; 3,9; 3,9; 3,9; 3,9
"44 Tilskud til personer "; 1,1; 0,3; 0,3; 0,3; 0,3; 0,3
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 0,4; 0,4; 0,4; 0,4; 0,4
"74 Fri egenkapital (budget. af årets resultat) "; 15,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110115 Repræsentationer i Asien og Oceanien "; 439,2; 441,1; 451,5; 437,8; 442,5; 452,3
"11 Salg af varer "; -36,6; -42,7; -55,3; -57,6; -57,6; -57,6
"12 Internt st. salg af varer og tjenesteydelser "; -1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"13 Kontrolafgifter og gebyrer "; -57,1; -69,5; -72,6; -72,6; -72,6; -72,6
"16 Husleje, leje af arealer,leasing "; 69,3; 71,6; 75,5; 75,5; 75,5; 75,5
"17 Internt statsligt køb af varer og tjenester "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 103,4; 111,1; 111,2; 112,1; 114,2; 118,2
"20 Af- og nedskrivninger "; 16,3; 17,4; 18,4; 18,4; 18,4; 18,4
"21 Andre driftsindtægter "; -4,3; -0,3; -0,3; -0,3; -0,3; -0,3
"22 Andre ordinære driftsomkostninger "; 300,6; 310,0; 330,8; 318,5; 321,1; 326,9
"25 Finansielle indtægter "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"26 Finansielle omkostninger "; 16,6; 36,4; 36,4; 36,4; 36,4; 36,4
"33 Interne statslige overførselsindtægter "; -12,4; 0,0; 0,0; 0,0; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 2,0; 2,8; 2,9; 2,9; 2,9; 2,9
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 4,3; 4,5; 4,5; 4,5; 4,5
"74 Fri egenkapital (budget. af årets resultat) "; 42,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06110140 Borgerservice "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110190 Kompetencecenter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"74 Fri egenkapital (budget. af årets resultat) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"11 Salg af varer "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 4,3; 0,0; 0,0; 0,0; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 8,1; 3,0; 7,2; 0,0; 0,0; 0,0
"21 Andre driftsindtægter "; -217,1; -32,0; -33,9; -4,2; -4,2; -4,2
"22 Andre ordinære driftsomkostninger "; 180,2; 29,0; 26,7; 4,2; 4,2; 4,2
"33 Interne statslige overførselsindtægter "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"41 Overførselsudgifter til EU og øvrige udland "; 24,4; 0,0; 0,0; 0,0; 0,0; 0,0
"44 Tilskud til personer "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"061102 Reg. fællesudgifter vedr. EU-formandskabet "; 0,0; 0,0; 7,8; 6,9; 0,0; 0,0
"06110210 Fællesudgifter "; 0,0; 0,0; 7,8; 6,9; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0; 7,8; 6,9; 0,0; 0,0
"061106 Renteindtægt af diverse tilgodehavender "; -14,3; -4,0; -4,0; -4,0; -4,0; -4,0
"06110610 Renteindtægt af diverse tilgodehavender "; -14,3; -4,0; -4,0; -4,0; -4,0; -4,0
"25 Finansielle indtægter "; -14,3; -4,0; -4,0; -4,0; -4,0; -4,0
"061113 Institut for Menneskerettigheder "; 42,6; 44,3; 46,5; 42,6; 41,3; 41,3
"06111310 Institut for Menneskerettigheder "; 42,6; 44,3; 46,5; 42,6; 41,3; 41,3
"46 Tilskud til anden virks. og invest.tilskud "; 42,6; 44,3; 46,5; 42,6; 41,3; 41,3
"061114 Dansk Institut for Internationale Studier "; 31,6; 30,6; 28,6; 25,5; 25,0; 25,0
"06111410 Dansk Institut for Internationale Studier "; 31,6; 30,6; 28,6; 25,5; 25,0; 25,0
"33 Interne statslige overførselsindtægter "; 0,0; -3,7; -0,9; 0,0; 0,0; 0,0
"46 Tilskud til anden virks. og invest.tilskud "; 31,6; 34,3; 29,5; 25,5; 25,0; 25,0
"061115 Ikke-lovbundne tilskud "; 43,3; 34,8; 43,4; 36,5; 34,5; 33,9
"06111510 Tilskud til oplysningsarbejde mv. "; 6,3; 5,3; 11,9; 5,0; 4,7; 4,1
"46 Tilskud til anden virks. og invest.tilskud "; 6,3; 5,3; 11,9; 5,0; 4,7; 4,1
"06111520 Tilskud til internationale institutioner "; 16,2; 13,1; 14,7; 14,7; 13,0; 13,0
"41 Overførselsudgifter til EU og øvrige udland "; 14,9; 10,0; 10,0; 10,0; 9,8; 9,8
"46 Tilskud til anden virks. og invest.tilskud "; 1,2; 3,1; 4,7; 4,7; 3,2; 3,2
"06111530 Int. presseindsatser "; 2,1; 2,1; 2,1; 2,1; 2,1; 2,1
"46 Tilskud til anden virks. og invest.tilskud "; 2,1; 2,1; 2,1; 2,1; 2,1; 2,1
"06111540 Freds- og Stabiliseringsfonden "; 18,6; 14,3; 14,7; 14,7; 14,7; 14,7
"46 Tilskud til anden virks. og invest.tilskud "; 18,6; 14,3; 14,7; 14,7; 14,7; 14,7
"06111560 Internationale sundhedskriser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061118 Den Europæiske Fredsfacilitet "; 73,4; 136,7; 297,1; 363,7; 348,9; 342,8
"06111810 fredsfacilitet "; 73,4; 136,7; 297,1; 363,7; 348,9; 342,8
"41 Overførselsudgifter til EU og øvrige udland "; 73,4; 136,7; 297,1; 363,7; 348,9; 342,8
"061121 Udlodninger fra IØ og IFU "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06112120 Udbytte fra IFU "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"25 Finansielle indtægter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061122 Risikopræmie vedr. statsgarantier og genudlån "; 55,4; 57,6; 59,5; 58,9; 58,9; 58,9
"06112210 Risikopræmie vedr. IFU "; 16,2; 16,8; 17,5; 17,5; 17,5; 17,5
"43 Interne statslige overførselsudgifter "; 16,2; 16,8; 17,5; 17,5; 17,5; 17,5
"06112211 Risikopræmie vedr. statsgaranti til IBRD "; 4,1; 4,3; 4,5; 4,5; 4,5; 4,5
"43 Interne statslige overførselsudgifter "; 4,1; 4,3; 4,5; 4,5; 4,5; 4,5
"06112212 Risikopræmie vedr. statsgaranti til AfDB "; 35,1; 36,5; 36,9; 36,9; 36,9; 36,9
"43 Interne statslige overførselsudgifter "; 35,1; 36,5; 36,9; 36,9; 36,9; 36,9
"06112213 Risikopræmie vedr. statsgaranti til CEB "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 0,0; 0,0; 0,6; 0,0; 0,0; 0,0
"061137 Afdrag på statslån "; -46,5; -47,7; -47,2; -48,5; -43,7; -1,2
"06113710 Afdrag på statslån til udviklingslande "; -46,5; -47,7; -47,2; -48,5; -43,7; -1,2
"55 Statslige udlån, afgang "; -46,5; -47,7; -47,2; -48,5; -43,7; -1,2
"062 Internationale organisationer "; 657,0; 671,2; 627,3; 814,3; 728,0; 732,4
"0621 Nordiske formål "; 156,4; 165,4; 174,5; 174,5; 174,5; 174,5
"062101 Nordisk Ministerråd "; 156,4; 165,4; 174,5; 174,5; 174,5; 174,5
"06210110 Nordisk Ministerråd "; 156,4; 165,4; 174,5; 174,5; 174,5; 174,5
"41 Overførselsudgifter til EU og øvrige udland "; 156,4; 165,4; 174,5; 174,5; 174,5; 174,5
"0622 Øvrige internationale organisationer "; 500,5; 505,8; 452,8; 639,8; 553,5; 557,9
"062201 Fredsbevarende operationer "; 220,9; 224,7; 149,3; 331,4; 241,9; 241,9
"06220110 FN's fredsbevarende operationer "; 220,9; 224,7; 149,3; 331,4; 241,9; 241,9
"41 Overførselsudgifter til EU og øvrige udland "; 220,9; 224,7; 149,3; 331,4; 241,9; 241,9
