"1630 Leje og leasing i øvrigt "; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 84,2; 80,0
"1800 Lønninger / personaleomkostninger "; 84,2; 0,0
"1811 Egentlig løn "; 0,0; 68,9
"1818 Egentlig løn, manuel "; 0,0; 0,0
"1841 Merarbejde "; 0,0; 0,9
"1851 Løn og overarbejde "; 0,0; 0,8
"1871 Frivilling fratræd.ordning "; 0,0; 0,0
"1881 Pensionsbidrag "; 0,0; 11,9
"1889 Barselsfonden tilskud bslf. "; 0,0; -0,5
"1891 Øvr.komp.fravær pers. "; 0,0; -2,1
"22 Andre ordinære driftsomkostninger "; 13,9; 16,6
"2200 Andre ordinære driftsomkostninger "; 13,9; 0,0
"2210 Rejser og befordring "; 0,0; 0,5
"2220 Repræsentation "; 0,0; 0,4
"2230 Rep. og vedligeholdelse "; 0,0; 1,5
"2232 Arb.bidr.ejend.skat.og afgif. "; 0,0; 0,5
"2237 Kantinetilskud "; 0,0; 0,7
"2238 AER - tilskud/refusion "; 0,0; 0,0
"2260 Køb af IT-varer til forbrug "; 0,0; 2,6
"2265 Køb af IT-tjenesteydelser "; 0,0; 5,2
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 3,3
"2280 Køb øvrige varer til forbrug "; 0,0; 2,0
"26 Finansielle omkostninger "; 0,0; 0,0
"2680 Morarenter og gebyrer til offentlige myndighe "; 0,0; 0,0
"2690 Øvrige renteudgifter "; 0,0; 0,0
"03210197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0
"11 Salg af varer "; -0,9; -0,6
"1100 Salg af varer "; -0,9; 0,0
"1180 Salg af varer, tj.og leje "; 0,0; -0,6
"18 Lønninger / personaleomkostninger "; 0,7; 0,5
"1800 Lønninger / personaleomkostninger "; 0,7; 0,0
"1811 Egentlig løn "; 0,0; 0,5
"22 Andre ordinære driftsomkostninger "; 0,2; 0,2
"2200 Andre ordinære driftsomkostninger "; 0,2; 0,0
"2210 Rejser og befordring "; 0,0; 0,1
"2220 Repræsentation "; 0,0; 0,0
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 0,1
"033 Statsrevisorerne og Rigsrevisionen "; 241,1; 244,8
"0331 Statsrevisorerne og Rigsrevisionen "; 241,1; 244,8
"033101 Statsrevisorerne "; 5,8; 6,1
"03310110 Almindelig virksomhed "; 5,8; 6,1
"18 Lønninger / personaleomkostninger "; 3,0; 3,0
"1800 Lønninger / personaleomkostninger "; 3,0; 0,0
"1811 Egentlig løn "; 0,0; 2,4
"1818 Egentlig løn, manuel "; 0,0; 0,0
"1821 Udb.lønref. ref.lånt pers. "; 0,0; 0,2
"1841 Merarbejde "; 0,0; 0,1
"1881 Pensionsbidrag "; 0,0; 0,4
"1891 Øvr.komp.fravær pers. "; 0,0; -0,1
"22 Andre ordinære driftsomkostninger "; 0,7; 1,0
"2200 Andre ordinære driftsomkostninger "; 0,7; 0,0
"2210 Rejser og befordring "; 0,0; 0,5
"2220 Repræsentation "; 0,0; 0,1
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 0,4
"2280 Køb øvrige varer til forbrug "; 0,0; 0,0
"44 Tilskud til personer "; 2,1; 2,1
"4400 Tilskud til personer "; 2,1; 0,0
"4424 Understøt.supp.ydl.overf.pers. "; 0,0; 2,1
"033111 Rigsrevisionen "; 235,3; 238,8
"03311110 Almindelig virksomhed "; 235,3; 238,8
"11 Salg af varer "; 0,0; 0,0
"1180 Salg af varer, tj.og leje "; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 14,1; 15,1
"1600 Husleje, leje af arealer,leasing "; 14,1; 0,0
"1610 Husleje "; 0,0; 15,1
"17 Internt statsligt køb af varer og tjenester "; 1,0; 1,2
"1700 Internt statsligt køb af varer og tjenester "; 1,0; 0,0
"1711 Internt statsligt køb af varer og tjen.ydelse "; 0,0; 0,7
"1715 Internt statsligt køb af koncernfælles funk. "; 0,0; 0,5
"18 Lønninger / personaleomkostninger "; 191,2; 191,2
"1800 Lønninger / personaleomkostninger "; 191,2; 0,0
"1811 Egentlig løn "; 0,0; 165,5
"1815 Indefrosne feriepenge (modkonto) "; 0,0; 0,0
"1816 Skyldige feriepenge (modkonto) "; 0,0; 0,4
"1851 Løn og overarbejde "; 0,0; 0,0
"1856 Overarbejde (modkonto) "; 0,0; 0,2
"1871 Frivilling fratræd.ordning "; 0,0; 0,1
"1876 Resløn og frivfratr mv hensæt. "; 0,0; 0,2
"1881 Pensionsbidrag "; 0,0; 27,9
"1887 Ref. Beskæftordningen "; 0,0; 0,0
"1888 Udlånte person ref.udl.pers "; 0,0; -0,2
"1891 Øvr.komp.fravær pers. "; 0,0; -2,6
"1892 Øvr. tilskud/ref.beskæft "; 0,0; -0,3
"20 Af- og nedskrivninger "; 3,1; 3,4
"2000 Af- og nedskrivninger "; 3,1; 0,0
"2030 Afskrivninger alle aktiver "; 0,0; 3,4
"21 Andre driftsindtægter "; 0,0; -0,1
"2190 Gevinst ved afh. af anlæg "; 0,0; -0,1
"22 Andre ordinære driftsomkostninger "; 25,7; 27,6
"2200 Andre ordinære driftsomkostninger "; 25,7; 0,0
"2205 Hensættelser - andet "; 0,0; 0,8
"2210 Rejser og befordring "; 0,0; 1,2
"2220 Repræsentation "; 0,0; 0,6
"2230 Rep. og vedligeholdelse "; 0,0; 2,8
"2232 Arb.bidr.ejend.skat.og afgif. "; 0,0; 1,2
"2237 Kantinetilskud "; 0,0; 0,5
"2240 Øvrige driftsaktiviteter "; 0,0; 0,0
"2250 Køb af tj. (komm. u. energi) "; 0,0; 0,0
"2255 Køb af energi til forbrug "; 0,0; 1,0
"2260 Køb af IT-varer til forbrug "; 0,0; 0,5
"2265 Køb af IT-tjenesteydelser "; 0,0; 8,5
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 8,7
"2280 Køb øvrige varer til forbrug "; 0,0; 1,9
"2291 Over-und.sk.kasse,kurs.momsdif "; 0,0; 0,0
"25 Finansielle indtægter "; 0,0; 0,0
"2530 Renteindtægter SKB FF7 "; 0,0; 0,0
"26 Finansielle omkostninger "; 0,2; 0,3
"2600 Finansielle omkostninger "; 0,2; 0,0
"2620 Renteudgifter SKB FF4 "; 0,0; 0,3
"2630 Renteudgifter SKB FF7 "; 0,0; 0,0
"2680 Morarenter og gebyrer til offentlige myndighe "; 0,0; 0,0
"034 Folketingets pensioner "; 94,9; 94,0
"0341 Folketingets pensioner "; 94,9; 94,0
"034101 Folketingets pensioner "; 94,9; 94,0
"03410110 Folketingets medlemspensioner "; 62,7; 62,3
"44 Tilskud til personer "; 62,7; 62,3
"4400 Tilskud til personer "; 62,7; 0,0
"4424 Understøt.supp.ydl.overf.pers. "; 0,0; 62,3
"03410130 Folketingets Administrations pensioner "; 20,0; 19,4
"34 Øvrige overførselsindtægter "; -1,5; -1,6
"3400 Øvrige overførselsindtægter "; -1,5; 0,0
"3410 Øvrige overførselsindtægter "; 0,0; -1,6
"44 Tilskud til personer "; 21,5; 21,0
"4400 Tilskud til personer "; 21,5; 0,0
"4421 Tjenestemandspensioner "; 0,0; 21,0
"4424 Understøt.supp.ydl.overf.pers. "; 0,0; 0,0
"03410140 Folketingets Ombudsmands pensioner "; 1,0; 1,0
"34 Øvrige overførselsindtægter "; -1,8; -1,8
"3400 Øvrige overførselsindtægter "; -1,8; 0,0
"3410 Øvrige overførselsindtægter "; 0,0; -1,8
"44 Tilskud til personer "; 2,8; 2,8
"4400 Tilskud til personer "; 2,8; 0,0
"4421 Tjenestemandspensioner "; 0,0; 2,8
"03410150 Statsrevisorernes pensioner "; 1,5; 1,5
"44 Tilskud til personer "; 1,5; 1,5
"4400 Tilskud til personer "; 1,5; 0,0
"4421 Tjenestemandspensioner "; 0,0; 0,3
"4424 Understøt.supp.ydl.overf.pers. "; 0,0; 1,2
"03410160 Rigsrevisionens pensioner "; 9,7; 9,8
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 0,0
"34 Øvrige overførselsindtægter "; -1,1; -1,0
"3400 Øvrige overførselsindtægter "; -1,1; 0,0
"3410 Øvrige overførselsindtægter "; 0,0; -1,0
"44 Tilskud til personer "; 10,8; 10,8
"4400 Tilskud til personer "; 10,8; 0,0
"4421 Tjenestemandspensioner "; 0,0; 10,8
"4424 Understøt.supp.ydl.overf.pers. "; 0,0; 0,0
"05 Statsministeriet "; 151,2; 149,8
"051 Fællesudgifter "; 151,2; 149,8
"0511 Centralstyrelsen "; 128,5; 125,3
"051101 Departementet "; 128,5; 125,3
"05110110 Almindelig virksomhed "; 128,5; 125,3
"11 Salg af varer "; 0,0; 0,0
"1180 Salg af varer, tj.og leje "; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 8,4; 8,6
"1600 Husleje, leje af arealer,leasing "; 8,4; 0,0
"1610 Husleje "; 0,0; 8,5
"1630 Leje og leasing i øvrigt "; 0,0; 0,1
"17 Internt statsligt køb af varer og tjenester "; 13,1; 9,7
"1700 Internt statsligt køb af varer og tjenester "; 13,1; 0,0
"1711 Internt statsligt køb af varer og tjen.ydelse "; 0,0; 2,7
"1715 Internt statsligt køb af koncernfælles funk. "; 0,0; 7,0
"18 Lønninger / personaleomkostninger "; 87,7; 84,6
"1800 Lønninger / personaleomkostninger "; 87,7; 0,0
"1805 Lønbidrag vedr. tværm ordn. "; 0,0; 0,5
"1811 Egentlig løn "; 0,0; 68,0
"1815 Indefrosne feriepenge (modkonto) "; 0,0; 0,0
"1816 Skyldige feriepenge (modkonto) "; 0,0; -0,4
"1821 Udb.lønref. ref.lånt pers. "; 0,0; 7,7
"1828 Udb. lønref., manuel "; 0,0; 0,0
"1831 Overarbejde "; 0,0; 0,4
"1841 Merarbejde "; 0,0; 0,1
"1851 Løn og overarbejde "; 0,0; 0,1
"1856 Overarbejde (modkonto) "; 0,0; 0,1
"1876 Resløn og frivfratr mv hensæt. "; 0,0; 0,0
"1881 Pensionsbidrag "; 0,0; 10,5
"1888 Udlånte person ref.udl.pers "; 0,0; -0,1
"1889 Barselsfonden tilskud bslf. "; 0,0; -1,3
"1891 Øvr.komp.fravær pers. "; 0,0; -1,1
"1892 Øvr. tilskud/ref.beskæft "; 0,0; 0,0
"20 Af- og nedskrivninger "; 1,3; 1,2
"2000 Af- og nedskrivninger "; 1,3; 0,0
"2030 Afskrivninger alle aktiver "; 0,0; 1,2
"21 Andre driftsindtægter "; 0,0; -0,2
"2110 Øvrige indtægter "; 0,0; -0,2
"2190 Gevinst ved afh. af anlæg "; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 17,8; 21,4
"2200 Andre ordinære driftsomkostninger "; 17,8; 0,0
"2210 Rejser og befordring "; 0,0; 4,6
"2220 Repræsentation "; 0,0; 2,0
"2230 Rep. og vedligeholdelse "; 0,0; 1,7
"2232 Arb.bidr.ejend.skat.og afgif. "; 0,0; 1,1
"2236 Omk.dækk. og kontante godtgør. "; 0,0; 0,2
"2237 Kantinetilskud "; 0,0; 1,9
"2238 AER - tilskud/refusion "; 0,0; 0,0
"2240 Øvrige driftsaktiviteter "; 0,0; 0,0
"2255 Køb af energi til forbrug "; 0,0; 0,4
"2260 Køb af IT-varer til forbrug "; 0,0; 0,1
"2265 Køb af IT-tjenesteydelser "; 0,0; 1,8
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 4,9
"2280 Køb øvrige varer til forbrug "; 0,0; 2,8
"2291 Over-und.sk.kasse,kurs.momsdif "; 0,0; 0,0
"2295 Tab på debitorer mv. "; 0,0; 0,0
"25 Finansielle indtægter "; 0,0; 0,0
"2530 Renteindtægter SKB FF7 "; 0,0; 0,0
"26 Finansielle omkostninger "; 0,2; 0,1
"2600 Finansielle omkostninger "; 0,2; 0,0
"2620 Renteudgifter SKB FF4 "; 0,0; 0,1
"2630 Renteudgifter SKB FF7 "; 0,0; 0,0
"2681 Morarenter og gebyrer til leverandører "; 0,0; 0,0
"2690 Øvrige renteudgifter "; 0,0; 0,0
"43 Interne statslige overførselsudgifter "; 0,0; 0,0
"4310 Intern statslig overf.udgift "; 0,0; 0,0
"46 Tilskud til anden virks. og invest.tilskud "; 0,0; 0,0
"4643 Løb.overførs. og øvr. tilskud "; 0,0; 0,0
"0512 Grønland og Færøerne "; 22,7; 24,4
"051203 Rigsombudsmanden i Grønland "; 12,7; 14,7
"05120310 Almindelig virksomhed "; 12,7; 14,7
"11 Salg af varer "; -0,2; -0,1
"1100 Salg af varer "; -0,2; 0,0
"1150 Husleje og boligindtægter "; 0,0; -0,1
"13 Kontrolafgifter og gebyrer "; 0,0; 0,0
"1311 Indt. alle afgifter og gebyrer "; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 2,3; 2,1
"1600 Husleje, leje af arealer,leasing "; 2,3; 0,0
"1610 Husleje "; 0,0; 2,1
"17 Internt statsligt køb af varer og tjenester "; 0,5; 1,6
"1700 Internt statsligt køb af varer og tjenester "; 0,5; 0,0
"1711 Internt statsligt køb af varer og tjen.ydelse "; 0,0; 0,9
"1715 Internt statsligt køb af koncernfælles funk. "; 0,0; 0,6
"18 Lønninger / personaleomkostninger "; 7,1; 6,5
"1800 Lønninger / personaleomkostninger "; 7,1; 0,0
"1811 Egentlig løn "; 0,0; 5,7
"1816 Skyldige feriepenge (modkonto) "; 0,0; 0,1
"1821 Udb.lønref. ref.lånt pers. "; 0,0; 0,3
"1881 Pensionsbidrag "; 0,0; 0,7
"1892 Øvr. tilskud/ref.beskæft "; 0,0; -0,1
"20 Af- og nedskrivninger "; 0,0; 0,0
"2030 Afskrivninger alle aktiver "; 0,0; 0,0
"21 Andre driftsindtægter "; 0,0; -0,2
"2190 Gevinst ved afh. af anlæg "; 0,0; -0,2
"22 Andre ordinære driftsomkostninger "; 3,0; 4,8
"2200 Andre ordinære driftsomkostninger "; 3,0; 0,0
"2210 Rejser og befordring "; 0,0; 0,4
"2220 Repræsentation "; 0,0; 0,0
"2230 Rep. og vedligeholdelse "; 0,0; 0,1
"2232 Arb.bidr.ejend.skat.og afgif. "; 0,0; 0,0
"2255 Køb af energi til forbrug "; 0,0; 0,1
"2260 Køb af IT-varer til forbrug "; 0,0; 0,0
"2265 Køb af IT-tjenesteydelser "; 0,0; 0,3
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 3,2
"2280 Køb øvrige varer til forbrug "; 0,0; 0,7
"2295 Tab på debitorer mv. "; 0,0; 0,0
"25 Finansielle indtægter "; 0,0; 0,0
"2530 Renteindtægter SKB FF7 "; 0,0; 0,0
"26 Finansielle omkostninger "; 0,0; 0,0
"2620 Renteudgifter SKB FF4 "; 0,0; 0,0
"2630 Renteudgifter SKB FF7 "; 0,0; 0,0
"2680 Morarenter og gebyrer til offentlige myndighe "; 0,0; 0,0
"051251 Rigsombudsmanden på Færøerne "; 10,0; 9,7
"05125110 Almindelig virksomhed "; 10,0; 9,7
"11 Salg af varer "; -0,2; -0,1
"1100 Salg af varer "; -0,2; 0,0
"1150 Husleje og boligindtægter "; 0,0; -0,1
"1180 Salg af varer, tj.og leje "; 0,0; 0,0
"13 Kontrolafgifter og gebyrer "; 0,0; 0,0
"1311 Indt. alle afgifter og gebyrer "; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 1,3; 1,2
"1600 Husleje, leje af arealer,leasing "; 1,3; 0,0
"1610 Husleje "; 0,0; 1,1
"1630 Leje og leasing i øvrigt "; 0,0; 0,0
"17 Internt statsligt køb af varer og tjenester "; 0,6; 0,5
"1700 Internt statsligt køb af varer og tjenester "; 0,6; 0,0
"1715 Internt statsligt køb af koncernfælles funk. "; 0,0; 0,5
"18 Lønninger / personaleomkostninger "; 5,9; 5,6
"1800 Lønninger / personaleomkostninger "; 5,9; 0,0
"1811 Egentlig løn "; 0,0; 4,6
"1815 Indefrosne feriepenge (modkonto) "; 0,0; 0,0
"1816 Skyldige feriepenge (modkonto) "; 0,0; -0,1
"1831 Overarbejde "; 0,0; 0,0
"1841 Merarbejde "; 0,0; 0,0
"1851 Løn og overarbejde "; 0,0; 0,0
"1881 Pensionsbidrag "; 0,0; 0,9
"20 Af- og nedskrivninger "; 0,1; 0,1
"2000 Af- og nedskrivninger "; 0,1; 0,0
"2030 Afskrivninger alle aktiver "; 0,0; 0,1
"21 Andre driftsindtægter "; 0,0; -0,1
"2190 Gevinst ved afh. af anlæg "; 0,0; -0,1
"22 Andre ordinære driftsomkostninger "; 2,3; 2,6
"2200 Andre ordinære driftsomkostninger "; 2,3; 0,0
"2210 Rejser og befordring "; 0,0; 0,2
"2220 Repræsentation "; 0,0; 0,1
"2230 Rep. og vedligeholdelse "; 0,0; 0,8
"2232 Arb.bidr.ejend.skat.og afgif. "; 0,0; 0,0
"2250 Køb af tj. (komm. u. energi) "; 0,0; 0,0
"2255 Køb af energi til forbrug "; 0,0; 0,2
"2260 Køb af IT-varer til forbrug "; 0,0; 0,1
"2265 Køb af IT-tjenesteydelser "; 0,0; 0,2
"2270 Køb af tj.ydelser i øvrigt "; 0,0; 0,7
"2280 Køb øvrige varer til forbrug "; 0,0; 0,4
"25 Finansielle indtægter "; 0,0; 0,0
"2530 Renteindtægter SKB FF7 "; 0,0; 0,0
"26 Finansielle omkostninger "; 0,0; 0,0
"2620 Renteudgifter SKB FF4 "; 0,0; 0,0
"2630 Renteudgifter SKB FF7 "; 0,0; 0,0
"2680 Morarenter og gebyrer til offentlige myndighe "; 0,0; 0,0
"2681 Morarenter og gebyrer til leverandører "; 0,0; 0,0
"2690 Øvrige renteudgifter "; 0,0; 0,0
"06 Udenrigsministeriet "; 17981,3; 17866,1
"061 Udenrigstjenesten mv. "; 2599,1; 2507,9
"0611 Udenrigstjenesten mv. "; 2599,1; 2507,9
"061101 Udenrigstjenesten "; 2373,2; 2292,3
"06110110 Generel udenrigspolitik "; 0,0; 0,0
"11 Salg af varer "; 0,0; 0,0
"1150 Husleje og boligindtægter "; 0,0; 0,0
"1180 Salg af varer, tj.og leje "; 0,0; 0,0
"12 Internt st. salg af varer og tjenesteydelser "; 0,0; 0,0
"1211 Internt statsligt salg af varer og tjen.ydels "; 0,0; 0,0
"1212 Internt statsligt salg af varer og tjen.ydels "; 0,0; 0,0
"16 Husleje, leje af arealer,leasing "; 0,0; 0,0
"1610 Husleje "; 0,0; 0,0
"1620 Leje af arealer - rettigheder "; 0,0; 0,0
"1630 Leje og leasing i øvrigt "; 0,0; 0,0
"17 Internt statsligt køb af varer og tjenester "; 0,0; 0,0
"1711 Internt statsligt køb af varer og tjen.ydelse "; 0,0; 0,0
"1712 Internt statsligt køb af varer og tjen.ydelse "; 0,0; 0,0
"1715 Internt statsligt køb af koncernfælles funk. "; 0,0; 0,0
"18 Lønninger / personaleomkostninger "; 0,0; 0,0
"1805 Lønbidrag vedr. tværm ordn. "; 0,0; 0,0
"1811 Egentlig løn "; 0,0; 0,0
"1815 Indefrosne feriepenge (modkonto) "; 0,0; 0,0
"1816 Skyldige feriepenge (modkonto) "; 0,0; 0,0
"1818 Egentlig løn, manuel "; 0,0; 0,0
"1831 Overarbejde "; 0,0; 0,0
"1841 Merarbejde "; 0,0; 0,0
"1851 Løn og overarbejde "; 0,0; 0,0
"1856 Overarbejde (modkonto) "; 0,0; 0,0
"1861 Særskilt vederlæggelse "; 0,0; 0,0
"1871 Frivilling fratræd.ordning "; 0,0; 0,0
"1872 Kapital. pensionsalderforhøj. "; 0,0; 0,0
"1881 Pensionsbidrag "; 0,0; 0,0
"1887 Ref. Beskæftordningen "; 0,0; 0,0
"1888 Udlånte person ref.udl.pers "; 0,0; 0,0
"1889 Barselsfonden tilskud bslf. "; 0,0; 0,0
"1891 Øvr.komp.fravær pers. "; 0,0; 0,0
"1892 Øvr. tilskud/ref.beskæft "; 0,0; 0,0
"20 Af- og nedskrivninger "; 0,0; 0,0
"2030 Afskrivninger alle aktiver "; 0,0; 0,0
"21 Andre driftsindtægter "; 0,0; 0,0
"2110 Øvrige indtægter "; 0,0; 0,0
"2190 Gevinst ved afh. af anlæg "; 0,0; 0,0
"22 Andre ordinære driftsomkostninger "; 0,0; 0,0
"2205 Hensættelser - andet "; 0,0; 0,0
"2210 Rejser og befordring "; 0,0; 0,0
